,job_title,company_name,work_place,salary_range,skill,more_detail_link,job_id,work_type,workplace,years_experience,min_education,category,sub_category,role,scrapped_date,district,city,province
475,Game Programmer Intern (Placement Bandung),PT. Selaras Karya Harmoni (Harmouni),Kerja di kantor,-,"JavaScript,Game Developer,Programming Languages",https://glints.com/id/opportunities/jobs/game-programmer-intern-placement-bandung/52434640-369e-4523-a857-6da63ebfaa3a?utm_referrer=explore,52434640-369e-4523-a857-6da63ebfaa3a,internship,onsite,<1,Sarjana,Computer & Information Technology,Other Computer & Information Technology,Game Developer,2024-04-29,Antapani, Bandung, Jawa Barat
476,Software Engineer Backend,Gtech Group,Kerja di kantor,-,"Spring Framework,MongoDB,Java,Kotlin,PostgreSQL",https://glints.com/id/opportunities/jobs/software-engineer-backend/aa30de17-0056-4c4c-83c0-191c97045196?utm_referrer=explore,aa30de17-0056-4c4c-83c0-191c97045196,full_time,onsite,3-5,Sarjana,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Tanah Abang, Jakarta Pusat, DKI Jakarta
477,IT Software Engineer,PT Boon Software,Kerja di kantor,-,"Self Learning,Web Development,Java,Android Development,Java Development,Problem Solving Skills,Software Development,Bekerja Mandiri,J2EE,Strong Communication Skills",https://glints.com/id/opportunities/jobs/it-software-engineer/a075128d-94ce-4add-abe6-3cfbd6159280?utm_referrer=explore,a075128d-94ce-4add-abe6-3cfbd6159280,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Software,Web Developer,2024-04-29,Batam Kota, Batam, Kepulauan Riau
478,Software Development Engineer (Backend),Vonix.id,Kerja di kantor,Rp8jt-Rp20jt,"Unix,Software Development,Java,Programming Languages,Kotlin",https://glints.com/id/opportunities/jobs/software-development-engineer-backend/71ea36b4-45f5-4177-b02d-02982a38fdc5?utm_referrer=explore,71ea36b4-45f5-4177-b02d-02982a38fdc5,full_time,onsite,3-5,Sarjana,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Setiabudi, Jakarta Selatan, DKI Jakarta
479,BACKEND ENGINEER (JAVA-SPRING BOOT),PT Tricada Intronik,Kerja di kantor,-,"SQL,Java,Springboot,Object-Oriented Programming (OOP)",https://glints.com/id/opportunities/jobs/backend-engineer-java-spring-boot/503d53d5-86da-4c18-87f3-69de3126848c?utm_referrer=explore,503d53d5-86da-4c18-87f3-69de3126848c,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Bandung Wetan, Bandung, Jawa Barat
480,NodeJS puppeteer automation engineer,MindSeat Official,Remote/Dari rumah,Rp5jt,"TypeScript,Puppeteer,Node.js",https://glints.com/id/opportunities/jobs/nodejs-puppeteer-automation-engineer/0eda2faa-927c-4fda-affc-2b44bc4bb826?utm_referrer=explore,0eda2faa-927c-4fda-affc-2b44bc4bb826,full_time,remote,<1,SD,Computer & Information Technology,Software,Javascript Developer,2024-04-29,Kuta Selatan, Badung, Bali
481,Programmer Java,PT. Amalura Multi Dimensi,Kerja di kantor,Rp7jt-Rp10jt,"Kafka,Hibernate,Springboot,J2EE,MySQL",https://glints.com/id/opportunities/jobs/programmer-java/d3d30019-47b0-4a73-b291-71360ebf7e47?utm_referrer=explore,d3d30019-47b0-4a73-b291-71360ebf7e47,contract,onsite,3-5,Sarjana,Computer & Information Technology,Software,Software Developer,2024-04-29,Senen, Jakarta Pusat, DKI Jakarta
482,Backend Engineer,PT Brighty Global Sinergi,Kerja di kantor,-,"TypeScript,Laravel,Postman Software,GIT,NestJS",https://glints.com/id/opportunities/jobs/backend-engineer/617e1f2f-2806-45f9-9a08-ca5448a8bfd6?utm_referrer=explore,617e1f2f-2806-45f9-9a08-ca5448a8bfd6,full_time,onsite,3-5,SMA/SMK,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Medan Satria, Bekasi, Jawa Barat
483,Backend Programmer Internship,PT Qtera Mandiri,Kerja di kantor,-,"JavaScript,REST API,Node.js",https://glints.com/id/opportunities/jobs/backend-programmer-internship/61e27e77-269b-4d5d-8115-533906a7dcc9?utm_referrer=explore,61e27e77-269b-4d5d-8115-533906a7dcc9,internship,onsite,<1,SMA/SMK,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Kelapa Gading, Jakarta Utara, DKI Jakarta
484,Jr Backend Engineer,PT Teknologi Usaha Nusantara (Broom.id),Kerja di kantor,Rp9jt-Rp20jt,"MongoDB,Software Engineering,Node.js",https://glints.com/id/opportunities/jobs/jr-backend-engineer/294bc4c6-b44e-410f-83a9-086c8a0dc868?utm_referrer=explore,294bc4c6-b44e-410f-83a9-086c8a0dc868,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Pasar Minggu, Jakarta Selatan, DKI Jakarta
485,Front Office,AO Group,Kerja di kantor,"Rp2,2jt-Rp2,3jt","Customer Service,Strong Communication Skills,Positive Attitude,Interpersonal Skills,Computer Skills",https://glints.com/id/opportunities/jobs/front-office/7201d9b0-84f9-4b6b-bec7-ea15ce243729?utm_referrer=explore,7201d9b0-84f9-4b6b-bec7-ea15ce243729,full_time,onsite,1-3,SMA/SMK,Customer Service,Customer Service,Customer Service Representative,2024-04-29,Kapanewon Gamping, Sleman, DI Yogyakarta
486,Front Office,Segara Camp,Kerja di kantor,-,"Customer Service,English Languange,Corporate Communications,Teamwork",https://glints.com/id/opportunities/jobs/front-office/9456d183-e70d-4e64-a28b-565fde819f9c?utm_referrer=explore,9456d183-e70d-4e64-a28b-565fde819f9c,full_time,onsite,<1,SMA/SMK,"Hotel, Restaurant & Travel",Hotel,Hotel Receptionist,2024-04-29,Kintamani, Bangli, Bali
487,Front Office,The Keranjang Bali,Kerja di kantor,-,"Teamwork,Data Entry,Administration",https://glints.com/id/opportunities/jobs/front-office/06850cb2-d312-411c-84f4-b0cf03f12964?utm_referrer=explore,06850cb2-d312-411c-84f4-b0cf03f12964,full_time,onsite,1-3,SMA/SMK,Customer Service,Customer Service,Customer Service Representatives,2024-04-29,Kuta, Badung, Bali
488,Front Liner,Semana Residences By Cove,Kerja di kantor,-,"Hospitality Management,Frontliner,Teamwork",https://glints.com/id/opportunities/jobs/front-liner/71e4ff70-1109-4b38-b877-a46e7f7579fd?utm_referrer=explore,71e4ff70-1109-4b38-b877-a46e7f7579fd,full_time,onsite,1-3,SMA/SMK,"Hotel, Restaurant & Travel","Other Hotel, Restaurant & Travel","Other Hotel, Restaurant & Travel Positions",2024-04-29,Ubud, Gianyar, Bali
489,Backend Engineer (Based in Medan),Topremit,Kerja di kantor,-,"PHP,SQL,Laravel",https://glints.com/id/opportunities/jobs/backend-engineer-based-in-medan/7e825c9a-d907-4908-aa42-67dcbcc76dc2?utm_referrer=explore,7e825c9a-d907-4908-aa42-67dcbcc76dc2,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Medan Kota, Medan, Sumatera Utara
490,Senior Backend Engineer,PT. Infinity Plus Solution,Remote/Dari rumah,Rp10jt-Rp15jt,"HTTP,Tcp/ip,Blockchain",https://glints.com/id/opportunities/jobs/senior-backend-engineer/840200ca-6f97-40ea-8a8c-29deee5318ef?utm_referrer=explore,840200ca-6f97-40ea-8a8c-29deee5318ef,part_time,remote,5-10,Diploma,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Setiabudi, Jakarta Selatan, DKI Jakarta
491,IT Bootcamp (SMA),Yayasan Unedo Berguru Kasih,Kerja di kantor,Rp1jt,"CSS3,SQL,HTML5",https://glints.com/id/opportunities/jobs/it-bootcamp-sma/dc28b576-e68e-4824-8363-6bfdf57eeb97?utm_referrer=explore,dc28b576-e68e-4824-8363-6bfdf57eeb97,full_time,onsite,<1,SMA/SMK,Computer & Information Technology,Software,Software Developer,2024-04-29,Menteng, Jakarta Pusat, DKI Jakarta
492,Front Office,Cove,Kerja di kantor,-,"Hospitality Management,Problem Solving Skills,Communication Skills",https://glints.com/id/opportunities/jobs/front-office/90f56818-c34b-474c-bf6c-c70f5e03d2dc?utm_referrer=explore,90f56818-c34b-474c-bf6c-c70f5e03d2dc,full_time,onsite,1-3,Diploma,"Hotel, Restaurant & Travel",Hotel,Hotel Receptionist,2024-04-29,Ubud, Gianyar, Bali
493,Web Programmer (Golang),VENTURO | Professional Programmer,Kerja di kantor,-,"Adaptability,Analytical Skills,Strong Communication Skills",https://glints.com/id/opportunities/jobs/web-programmer-golang/2a1aa0fb-700c-4b54-a20d-a84a6e3340b6?utm_referrer=explore,2a1aa0fb-700c-4b54-a20d-a84a6e3340b6,contract,onsite,1-3,SMA/SMK,Computer & Information Technology,Software,Software Developer,2024-04-29,Lowokwaru, Malang, Jawa Timur
494,Digital Strategic Specialist,PT Sigma Global Teknologi,Kerja di kantor,"Rp9,5jt-Rp11jt","Marketing Communications,Business Strategy,Digital Marketing",https://glints.com/id/opportunities/jobs/digital-strategic-specialist/2179d01d-0db6-4b0f-8598-ddcc47f956c3?utm_referrer=explore,2179d01d-0db6-4b0f-8598-ddcc47f956c3,contract,onsite,3-5,Sarjana,Computer & Information Technology,Software,Software Developer,2024-04-29,Senen, Jakarta Pusat, DKI Jakarta
495,Devlead Backend,PT. Barrans Global Mandiri,Kerja di kantor,Rp7jt-Rp12jt,"Quarkus,Springboot,Java",https://glints.com/id/opportunities/jobs/devlead-backend/052ed486-ef92-410f-a720-679a90636895?utm_referrer=explore,052ed486-ef92-410f-a720-679a90636895,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Menteng, Jakarta Pusat, DKI Jakarta
496,Backend Engineer (Laravel),Pt Tokoplas Ecommerce Indonesia,Kerja di kantor,-,"Computer Science,Devops ,Laravel,Teamwork",https://glints.com/id/opportunities/jobs/backend-engineer-laravel/5eb6900c-f975-4348-8a97-8cbd9027187b?utm_referrer=explore,5eb6900c-f975-4348-8a97-8cbd9027187b,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Gambir, Jakarta Pusat, DKI Jakarta
497,Backend Engineer,PT. Akhdani Reka Solusi,Kerja di kantor,-,"Java,Problem Solving Skills,Software Engineering, Cloud-based Aplication,System Integration,Backend Engineer",https://glints.com/id/opportunities/jobs/backend-engineer/34b519e0-5f92-4f9a-8ecd-54ce3c4e52d4?utm_referrer=explore,34b519e0-5f92-4f9a-8ecd-54ce3c4e52d4,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Kemayoran, Jakarta Pusat, DKI Jakarta
498,Backend Engineer,TIX ID,Kerja di kantor,-,"Software Architecture,Back-End Web Development,Golang",https://glints.com/id/opportunities/jobs/backend-engineer/eb7c145f-4a38-4649-b3cc-e3704e3d2783?utm_referrer=explore,eb7c145f-4a38-4649-b3cc-e3704e3d2783,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Backend Development,Backend Developer,2024-04-29,Setiabudi, Jakarta Selatan, DKI Jakarta
499,Frontend Engineer,Mari Works Solution,Kerja di kantor,Rp6jt-Rp10jt,"Kotlin,Vue.js,Communication Skills,GIT",https://glints.com/id/opportunities/jobs/frontend-engineer/fbef659c-8550-4619-af81-a3c91e8faa0c?utm_referrer=explore,fbef659c-8550-4619-af81-a3c91e8faa0c,full_time,onsite,1-3,SMA/SMK,Computer & Information Technology,Frontend Development,Frontend Engineer,2024-04-29,Kebayoran Baru, Jakarta Selatan, DKI Jakarta
500,Front Desk,Woven Jiu Jitsu,Kerja di kantor,Rp100rb,"Sales Operations,Communication Skills,English Languange",https://glints.com/id/opportunities/jobs/front-desk/57faa810-4c54-4f9b-ab48-3b619ee99af4?utm_referrer=explore,57faa810-4c54-4f9b-ab48-3b619ee99af4,full_time,onsite,1-3,Diploma,Administrative & Human Resources,Administrative,Receptionist,2024-04-29,Mengwi, Badung, Bali
501,Frontend Engineer,Mediatics Digital Indonesia,Kerja di kantor,-,"Software Engineering,Vue.js,Communication Skills,Version Control,Frontend Development",https://glints.com/id/opportunities/jobs/frontend-engineer/db686426-0f73-41d0-b176-ecea49232c9b?utm_referrer=explore,db686426-0f73-41d0-b176-ecea49232c9b,full_time,onsite,1-3,Sarjana,Computer & Information Technology,Frontend Development,Frontend Engineer,2024-04-29,Mampang Prapatan, Jakarta Selatan, DKI Jakarta
502,Front Liner,PT SAM JAYA PERKASA,Kerja di kantor,Rp2jt-Rp3jt,"Teamwork,Strong Communication Skills,Microsoft Office",https://glints.com/id/opportunities/jobs/front-liner/4a55666d-13b6-431b-bce6-f9952be0a00f?utm_referrer=explore,4a55666d-13b6-431b-bce6-f9952be0a00f,full_time,onsite,1-3,SMA/SMK,Business Development & Sales,Sales,Sales Consultant,2024-04-29,Cicendo, Bandung, Jawa Barat
503,Front Desk,PT. Tirta Jaya Unggul,Kerja di kantor,Rp2jt-Rp2jt,"Customer Service,Marketing Communications,Customer Experience",https://glints.com/id/opportunities/jobs/front-desk/ce4eaf7d-e405-4e1c-95c0-442fcdddc378?utm_referrer=explore,ce4eaf7d-e405-4e1c-95c0-442fcdddc378,full_time,onsite,1-3,SMA/SMK,Customer Service,Customer Service,Customer Service Representatives,2024-04-29,Tegalsari, Surabaya, Jawa Timur
504,Frontend (Internship),Digitalind Official (PT Digitalind Karya Indonesia),Remote/Dari rumah,-,"Frontend Development,IT Project Management,Time Management",https://glints.com/id/opportunities/jobs/frontend-internship/f71dbdf1-1892-43d1-a730-d782fb9ee50a?utm_referrer=explore,f71dbdf1-1892-43d1-a730-d782fb9ee50a,internship,remote,<1,Sarjana,Computer & Information Technology,Frontend Development,Frontend Engineer,2024-04-29,Grogol Petamburan, Jakarta Barat, DKI Jakarta
505,Frontend Programmer,PT. Intala Insan Cendekia,Kerja di kantor,"Rp4jt-Rp5,5jt","JavaScript,Figma,HTML5,TailwindCSS,UI Design,PHP,Vue.js",https://glints.com/id/opportunities/jobs/frontend-programmer/1458cff5-405f-4cd9-98be-d294a419c9b1?utm_referrer=explore,1458cff5-405f-4cd9-98be-d294a419c9b1,full_time,onsite,<1,Sarjana,Computer & Information Technology,Frontend Development,Frontend Engineer,2024-04-29,Cilandak, Jakarta Selatan, DKI Jakarta
506,Front Office,Neuvel Aesthetic & Dental Clinic,Kerja di kantor,"Rp2,5jt","Microsoft Office,Customer Service,Customer Relations",https://glints.com/id/opportunities/jobs/front-office/6195cc0d-592b-4126-a31e-2fc4b9cd676d?utm_referrer=explore,6195cc0d-592b-4126-a31e-2fc4b9cd676d,full_time,onsite,1-3,Diploma,Customer Service,Customer Service,Customer Service Representative,2024-04-29,Gubeng, Surabaya, Jawa Timur
507,Frontend Engineer,Simpul Technologies,Remote/Dari rumah,"Rp5,5jt-Rp8jt","JavaScript,Ruby on Rails,Python",https://glints.com/id/opportunities/jobs/frontend-engineer/5d328484-3a59-4c20-b64c-083c3802de53?utm_referrer=explore,5d328484-3a59-4c20-b64c-083c3802de53,full_time,remote,1-3,SMA/SMK,Computer & Information Technology,Frontend Development,Frontend Engineer,2024-04-29,Sukolilo, Surabaya, Jawa Timur
508,Front Office,North Wing Canggu Resort,Kerja di kantor,-,"Teamwork,Positive Attitude,Attention to Detail",https://glints.com/id/opportunities/jobs/front-office/57c93096-0296-4b63-933f-ae223be0e047?utm_referrer=explore,57c93096-0296-4b63-933f-ae223be0e047,full_time,onsite,1-3,SMA/SMK,"Hotel, Restaurant & Travel",Hotel,Hotel Receptionist,2024-04-29,Kuta, Badung, Bali
509,Front Desk Agent,Atria Hotel Gading Serpong,Kerja di kantor,-,"Fluent English,Well Groomed And Good Looking,Communication Skills",https://glints.com/id/opportunities/jobs/front-desk-agent/ac4a446d-b9da-4fdf-abea-54e589f88d0e?utm_referrer=explore,ac4a446d-b9da-4fdf-abea-54e589f88d0e,full_time,onsite,1-3,Diploma,Arts & Creative,Film & Television Media,Agent,2024-04-29,Tangerang, Tangerang, Banten
510,Front Office -  Cikarang,Qiandra Aesthetic & Beauty Clinic,Kerja di kantor,-,"Administration,Frontliner,Kasir",https://glints.com/id/opportunities/jobs/front-office-cikarang/2dd831e4-bad7-4efe-9594-4d7ef80882fe?utm_referrer=explore,2dd831e4-bad7-4efe-9594-4d7ef80882fe,full_time,onsite,1-3,SMA/SMK,"Hotel, Restaurant & Travel","Food, Beverage & Restaurant",Cashier,2024-04-29,Cikarang Selatan, Bekasi, Jawa Barat
511,Front Office Semarang,AO Group,Kerja di kantor,-,"Strong Communication Skills,Teamwork,Computer Skills,Positive Attitude",https://glints.com/id/opportunities/jobs/front-office-semarang/3cf2cd82-845a-4862-ba14-cda422936a32?utm_referrer=explore,3cf2cd82-845a-4862-ba14-cda422936a32,full_time,onsite,1-3,SMA/SMK,Customer Service,Customer Service,Customer Service Representative,2024-04-29,Gajah Mungkur, Semarang, Jawa Tengah
512,Frontend Engineer,Jakmall.com,Remote/Dari rumah,Rp7jt-Rp17jt,"Docker,Frontend Development,Next.js,JavaScript,Software Engineering,React.js,Ui/uix Design,Stylus,Vue.js,GIT",https://glints.com/id/opportunities/jobs/frontend-engineer/60669afb-9b0b-4f72-ad7c-762eb5aa4dbc?utm_referrer=explore,60669afb-9b0b-4f72-ad7c-762eb5aa4dbc,full_time,remote,1-3,Sarjana,Computer & Information Technology,Software,Developer,2024-04-29,Kebon Jeruk, Jakarta Barat, DKI Jakarta
513,Front Office,Brothers Inn Babarsari,Kerja di kantor,-,"Customer Service,Strong Communication Skills,Teamwork,Frontliner,Positive Attitude",https://glints.com/id/opportunities/jobs/front-office/507625f9-50ab-4709-b9d6-dd793f8a13cb?utm_referrer=explore,507625f9-50ab-4709-b9d6-dd793f8a13cb,full_time,onsite,1-3,SMA/SMK,Customer Service,Customer Service,Customer Service Representative,2024-04-29,Kapanewon Depok, Sleman, DI Yogyakarta
514,Front Office,JAENS SPA,Kerja di kantor,Rp3jt-Rp5jt,"Positive Attitude,Marketing Communications,Communication Skills",https://glints.com/id/opportunities/jobs/front-office/d6b93014-67b7-4dc4-bb08-dc2082475cf8?utm_referrer=explore,d6b93014-67b7-4dc4-bb08-dc2082475cf8,full_time,onsite,1-3,SMA/SMK,"Hotel, Restaurant & Travel",Hotel,Homestay Host,2024-04-29,Ubud, Gianyar, Bali
515,Front Office,"PT. Ulubukit Suluban (Blue Point Bay Villas - Spa, Uluwatu)",Kerja di kantor,-,"Problem Solving Skills,English Languange,Customer Oriented",https://glints.com/id/opportunities/jobs/front-office/2db91c15-1fdc-4649-971f-f73f10679bd9?utm_referrer=explore,2db91c15-1fdc-4649-971f-f73f10679bd9,full_time,onsite,1-3,Diploma,Operations,Other Operations,Other Operations Positions,2024-04-29,Kuta, Badung, Bali
516,Front Office,PT. Nanibar Kapital Nusantara Serang,Kerja di kantor,-,"Communication Skills,Teamwork,Front Office,Microsoft Office",https://glints.com/id/opportunities/jobs/front-office/b18ae2b3-fef8-4cc7-b9a5-d0fd6081df91?utm_referrer=explore,b18ae2b3-fef8-4cc7-b9a5-d0fd6081df91,full_time,onsite,1-3,Diploma,Administrative & Human Resources,Other Administrative & Human Resources,Other Administrative & Human Resources Positions,2024-04-29,Serang, Serang, Banten
517,Front Office (Internship),Guyana Hotel,Kerja di kantor,-,"Adaptability,Teamwork,Self Learning,Positive Attitude,Customer Service,Attention to Detail,Frontliner",https://glints.com/id/opportunities/jobs/front-office-internship/63787f3d-6bb7-4729-bbef-eba8c2f0e487?utm_referrer=explore,63787f3d-6bb7-4729-bbef-eba8c2f0e487,internship,onsite,Minimal SMA/SMK,Adaptability,"Hotel, Restaurant & Travel",Hotel,Hotel Receptionist,2024-04-29,Kuta, Badung, Bali
518,Front Office Manager,Horison Iswara Bekasi,Kerja di kantor,Rp7jt-Rp10jt,"Microsoft Office,Cross-functional Team Leadership,Account Management",https://glints.com/id/opportunities/jobs/front-office-manager/8afa0572-f18c-44e9-8a1c-38161345e184?utm_referrer=explore,8afa0572-f18c-44e9-8a1c-38161345e184,full_time,onsite,3-5,Diploma,Marketing,Digital Marketing,Digital Marketing Manager,2024-04-29,Rawalumbu, Bekasi, Jawa Barat
519,Internship Front Office,Best Western Premier The Hive,Kerja di kantor,Rp400rb-Rp500rb,"salary,Microsoft Office,Strong Communication Skills,Teamwork",https://glints.com/id/opportunities/jobs/internship-front-office/17b455b9-c544-48db-a121-4a79031c5e40?utm_referrer=explore,17b455b9-c544-48db-a121-4a79031c5e40,internship,onsite,Minimal SMA/SMK,Microsoft Office,"Hotel, Restaurant & Travel","Other Hotel, Restaurant & Travel","Other Hotel, Restaurant & Travel Positions",2024-04-29,Jatinegara, Jakarta Timur, DKI Jakarta
520,Front Office Agent,@K Hotel Kaliurang,Kerja di kantor,-,"Communication Skills,Teamwork,Positive Attitude",https://glints.com/id/opportunities/jobs/front-office-agent/8490d26d-7c8c-4644-8699-551866428f84?utm_referrer=explore,8490d26d-7c8c-4644-8699-551866428f84,full_time,onsite,<1,SMA/SMK,Arts & Creative,Film & Television Media,Agent,2024-04-29,Kapanewon Pakem, Sleman, DI Yogyakarta
521,Front Office (Trainee),Abian Harmony Hotel,Kerja di kantor,-,"Teamwork,Attention to Detail,Positive Attitude",https://glints.com/id/opportunities/jobs/front-office-trainee/0c445c3f-df28-46b5-9f60-752a6d8e9c15?utm_referrer=explore,0c445c3f-df28-46b5-9f60-752a6d8e9c15,internship,onsite,<1,SMA/SMK,"Hotel, Restaurant & Travel",Hotel,Hotel Receptionist,2024-04-29,Denpasar Selatan, Denpasar, Bali
522,Resepsionist/Front Desk,Terapung Float Club,Kerja di kantor,"Rp3jt-Rp3,5jt","Teamwork,Customer Service,English Languange",https://glints.com/id/opportunities/jobs/resepsionist-front-desk/ffede411-b29e-40ea-92bc-20ab578be4b3?utm_referrer=explore,ffede411-b29e-40ea-92bc-20ab578be4b3,full_time,onsite,<1,SMA/SMK,"Hotel, Restaurant & Travel",Hotel,Hotel Receptionist,2024-04-29,Kuta, Badung, Bali
523,DW FRONT OFFICE,The Alena Resort,Kerja di kantor,-,"Teamwork,Positive Attitude,Frontliner",https://glints.com/id/opportunities/jobs/dw-front-office/00055b01-5ff1-4111-a84c-ab9dcf50b4e6?utm_referrer=explore,00055b01-5ff1-4111-a84c-ab9dcf50b4e6,daily,onsite,1-3,SMA/SMK,"Hotel, Restaurant & Travel","Other Hotel, Restaurant & Travel","Other Hotel, Restaurant & Travel Positions",2024-04-29,Kuta Utara, Badung, Bali
524,End Point Security Engineer,PT Kalos Anthrope Solusi,Kerja di kantor,Rp6jt-Rp9jt,"Cybersecurity,Computer Networking,Networking",https://glints.com/id/opportunities/jobs/end-point-security-engineer/d4577f50-01e1-4ca0-b4b0-3fd9d562382c?utm_referrer=explore,d4577f50-01e1-4ca0-b4b0-3fd9d562382c,full_time,onsite,1-3,Sarjana,Computer & Information Technology,"Operation, Maintenance & Technical Support",Security Engineer,2024-04-29,Setiabudi, Jakarta Selatan, DKI Jakarta
525,Front Office (FO),Ederma Clinic Jakarta,Kerja di kantor,-,"Marketing Strategy,Hospitality Management,Sales and Marketing",https://glints.com/id/opportunities/jobs/front-office-fo/e99e71de-8628-4615-8084-0bc10b228014?utm_referrer=explore,e99e71de-8628-4615-8084-0bc10b228014,full_time,onsite,1-3,Diploma,Healthcare,Nursing,Health Administrator,2024-04-29,Semarang Selatan, Semarang, Jawa Tengah
526,Recovery Back End Asset,PT BPR Kredit Mandiri Indonesia,Kerja di kantor,Rp4jt-Rp6jt,"Trade Marketing,LinkedIn Marketing,Negotiation Skills",https://glints.com/id/opportunities/jobs/recovery-back-end-asset/e0dc6f50-00a6-4153-bbac-89b6ce41ce8f?utm_referrer=explore,e0dc6f50-00a6-4153-bbac-89b6ce41ce8f,full_time,onsite,1-3,Diploma,Accounting & Finance,Financial Service,Investment Bankers,2024-04-29,Tangerang, Tangerang, Banten
527,Front Desk Agent,Front One King Hotel Tuban,Kerja di kantor,-,"Sales Strategy,Communication Skills,Frontliner",https://glints.com/id/opportunities/jobs/front-desk-agent/1a551a2e-9c57-46c7-9370-e90102b5062e?utm_referrer=explore,1a551a2e-9c57-46c7-9370-e90102b5062e,full_time,onsite,1-3,Diploma,"Hotel, Restaurant & Travel","Other Hotel, Restaurant & Travel","Other Hotel, Restaurant & Travel Positions",2024-04-29,Tuban, Tuban, Jawa Timur
528,Resepsionis Front Office,Bali Safe Storage,Kerja di kantor,-,"Attention to Detail,Working under pressure,Positive Attitude,Computer Skills,Teamwork,English Languange,Customer Service,Communication Skills,Multitasking",https://glints.com/id/opportunities/jobs/resepsionis-front-office/2662c1c3-ed58-4c0b-bd22-7e7424916c22?utm_referrer=explore,2662c1c3-ed58-4c0b-bd22-7e7424916c22,full_time,onsite,1-3,SMA/SMK,Administrative & Human Resources,Administrative,Receptionist,2024-04-29,Kuta, Badung, Bali
529,Cashier & Front Staff,PT. Bloomery Sekawan Sejahtera,Kerja di kantor,-,"Teamwork,Customer Relations,Cash Flow Management",https://glints.com/id/opportunities/jobs/cashier-and-front-staff/0653a1ac-8cd7-4d4d-9715-cb096744a3a7?utm_referrer=explore,0653a1ac-8cd7-4d4d-9715-cb096744a3a7,full_time,onsite,<1,SMA/SMK,"Hotel, Restaurant & Travel","Food, Beverage & Restaurant",Cashier,2024-04-29,Semarang Utara, Semarang, Jawa Tengah
530,Front office Staff,Unisi Hotel Malioboro,Kerja di kantor,"Rp2,5jt-Rp4jt","Leadership Development,English Languange,Communication Skills",https://glints.com/id/opportunities/jobs/front-office-staff/3d28e8b2-6c01-4d50-9e52-03b1d3a7b8eb?utm_referrer=explore,3d28e8b2-6c01-4d50-9e52-03b1d3a7b8eb,full_time,onsite,1-3,SMA/SMK,"Hotel, Restaurant & Travel",Hotel,Hotel Receptionist,2024-04-29,Kemantren Gedongtengen, Yogyakarta, DI Yogyakarta
531,Front Office / Reservation,Balquisse Heritage Hotel,Kerja di kantor,-,"Reservasion ,Communication Skills,Bertanggung Jawab,Teamwork,Guest Relation,Problem Solving Skills,Customer Service,Microsoft Office",https://glints.com/id/opportunities/jobs/front-office-reservation/48bbfee9-5173-4d90-9ab3-ea77a626ca44?utm_referrer=explore,48bbfee9-5173-4d90-9ab3-ea77a626ca44,full_time,onsite,1-3,Diploma,"Hotel, Restaurant & Travel","Other Hotel, Restaurant & Travel","Other Hotel, Restaurant & Travel Positions",2024-04-29,Kuta Selatan, Badung, Bali
532,Front Office Daily Worker,MarsCity Hotel,Kerja di kantor,-,"Customer Satisfaction,Positive Attitude,Teamwork,Attention to Detail,Customer Service,Communication Skills,English Languange",https://glints.com/id/opportunities/jobs/front-office-daily-worker/bc3c5d1d-8829-435e-81fb-06870a0b8994?utm_referrer=explore,bc3c5d1d-8829-435e-81fb-06870a0b8994,daily,onsite,1-3,Diploma,"Hotel, Restaurant & Travel",Hotel,Hotel Receptionist,2024-04-29,Denpasar Selatan, Denpasar, Bali
533,FRONT DESK TEAM,Dip & Doze Boutique Hostel,Kerja di kantor,-,"Microsoft Office,Time Management,Communication Skills,Customer Satisfaction,Problem Solving Skills,Teamwork,English Languange,Customer Service,Attention to Detail,Positive Attitude",https://glints.com/id/opportunities/jobs/front-desk-team/f93599b0-a306-4959-b967-9e96a98d859e?utm_referrer=explore,f93599b0-a306-4959-b967-9e96a98d859e,full_time,onsite,1-3,SMA/SMK,"Hotel, Restaurant & Travel",Hotel,Hotel Receptionist,2024-04-29,Kuta Utara, Badung, Bali
534,Front Office Manager,Gumaya Tower Hotel,Kerja di kantor,-,"Teamwork,Strong Communication Skills,Leadership Development",https://glints.com/id/opportunities/jobs/front-office-manager/af2609a1-01d5-4ef1-bc98-0fed93e84b28?utm_referrer=explore,af2609a1-01d5-4ef1-bc98-0fed93e84b28,full_time,onsite,3-5,Sarjana,"Hotel, Restaurant & Travel",Hotel,Hotel Manager,2024-04-29,Semarang Tengah, Semarang, Jawa Tengah
